filename,prediction,confidence
1394965651.ogg,Wild animals,0.10966948
373011705.ogg,Environmental noise,0.43915093
884997985.ogg,"Outside, rural or natural",0.2015407
1082212723.ogg,Environmental noise,0.38508007
473763763.ogg,"Outside, rural or natural",0.41270804
1047756220.ogg,Rustle,0.24222343
1329970915.ogg,"Outside, rural or natural",0.14555447
1639610082.ogg,Animal,0.10699395
370550412.ogg,Insect,0.18121392
1585050135.ogg,Environmental noise,0.39422125
1406677275.ogg,Vehicle,0.11847578
1180833310.ogg,Animal,0.18905438
198147683.ogg,Owl,0.41998246
367477508.ogg,Animal,0.22550204
751862433.ogg,Environmental noise,0.5182656
446188979.ogg,Environmental noise,0.43707693
1939704676.ogg,Animal,0.49800992
1474903323.ogg,Animal,0.22740698
1754195341.ogg,Environmental noise,0.21369287
1460812745.ogg,Noise,0.41329864
1973625526.ogg,Insect,0.321403
1382583248.ogg,Water,0.2984874
1524514746.ogg,Snake,0.2261401
204762132.ogg,Animal,0.28829035
1290014545.ogg,Wild animals,0.22412652
1303763426.ogg,Animal,0.3804253
943054438.ogg,Animal,0.49321005
553250749.ogg,Insect,0.36577213
1838452275.ogg,Cricket,0.27137625
472446283.ogg,"Outside, rural or natural",0.26999933
1595475621.ogg,"Outside, rural or natural",0.17326848
521536057.ogg,Animal,0.7176771
1389230120.ogg,Animal,0.53931415
1436156126.ogg,Cricket,0.24738504
1838206711.ogg,Animal,0.14731711
424894510.ogg,Animal,0.30119663
122209186.ogg,Animal,0.5505727
1128993343.ogg,Cricket,0.3414376
473306725.ogg,Animal,0.3901664
984684518.ogg,Wild animals,0.64916587
1483828299.ogg,Environmental noise,0.56660557
1606794411.ogg,Hiss,0.15543646
1063959439.ogg,Animal,0.305495
649214152.ogg,Animal,0.35198715
2099519352.ogg,Environmental noise,0.41244933
1649176639.ogg,Animal,0.22882144
576077865.ogg,Animal,0.45380777
271011135.ogg,Animal,0.32882315
402287289.ogg,"Outside, rural or natural",0.4369558
1684902196.ogg,Animal,0.16751407
1316756860.ogg,Animal,0.39263722
1846228858.ogg,"Outside, rural or natural",0.32245326
1438117667.ogg,"Outside, rural or natural",0.40856317
157928184.ogg,Animal,0.3171123
310433813.ogg,Insect,0.38820028
266414976.ogg,Environmental noise,0.41487443
43875266.ogg,Animal,0.24383914
66634080.ogg,Animal,0.2453951
1695851994.ogg,Animal,0.4712773
574507273.ogg,Animal,0.13683824
555827530.ogg,Environmental noise,0.5623333
429180644.ogg,Wild animals,0.30559814
406972704.ogg,Environmental noise,0.49327382
411876895.ogg,"Outside, rural or natural",0.26893905
1682417351.ogg,Rustle,0.4019945
473847621.ogg,Wild animals,0.19213548
1691026065.ogg,Animal,0.5644915
209298804.ogg,Rustle,0.3198061
1553595942.ogg,Animal,0.3911373
852510841.ogg,Environmental noise,0.5188848
615839218.ogg,Animal,0.3376481
999837576.ogg,Environmental noise,0.42792502
1300345841.ogg,Environmental noise,0.47700298
1676747376.ogg,"Outside, rural or natural",0.39869702
881983547.ogg,Animal,0.32890764
605903360.ogg,Cricket,0.39250353
111500145.ogg,Music,0.2153046
734019727.ogg,Animal,0.28793716
1302601601.ogg,Animal,0.22877142
636295344.ogg,Rustle,0.36560142
1893906999.ogg,Animal,0.48377466
1418767598.ogg,Animal,0.44837674
965855943.ogg,Animal,0.701822
756742782.ogg,Animal,0.25373277
627715497.ogg,Environmental noise,0.53066117
2135352893.ogg,Wild animals,0.2794388
1291387146.ogg,Rustle,0.36025718
1948098587.ogg,"Outside, rural or natural",0.19178179
1449931944.ogg,Rustle,0.29673883
252391189.ogg,Wild animals,0.19601172
733695593.ogg,Animal,0.21237774
235583699.ogg,"Outside, rural or natural",0.18862249
1892125158.ogg,Animal,0.6781093
93917379.ogg,Environmental noise,0.4821458
567869128.ogg,Environmental noise,0.48853093
2018800746.ogg,Music,0.1333677
1372286897.ogg,Rustle,0.39849505
1059832329.ogg,"Outside, rural or natural",0.3081297
1823037902.ogg,Environmental noise,0.43236628
481215125.ogg,Animal,0.5251838
218412378.ogg,Animal,0.23570015
1008419427.ogg,Helicopter,0.15064426
1223088725.ogg,"Outside, rural or natural",0.3069393
544195472.ogg,Animal,0.23260407
1097028065.ogg,"Outside, rural or natural",0.3147556
572941512.ogg,Cricket,0.1671035
845377665.ogg,Animal,0.23140496
964053798.ogg,Environmental noise,0.41451246
901880438.ogg,Music,0.17209138
187060712.ogg,Animal,0.4029908
941877648.ogg,Animal,0.36055356
1354994928.ogg,Insect,0.19116807
1830567587.ogg,Animal,0.12149078
1765742427.ogg,Steam,0.35683978
1750559244.ogg,Environmental noise,0.35061648
1754736688.ogg,Hiss,0.27188686
1653516398.ogg,"Outside, rural or natural",0.40781033
1404803636.ogg,Environmental noise,0.48521712
2003832320.ogg,Wild animals,0.36383343
1287629544.ogg,Environmental noise,0.35854888
1142819424.ogg,"Outside, rural or natural",0.14894734
687973919.ogg,Environmental noise,0.30778217
398668975.ogg,Animal,0.2642878
1026270729.ogg,Cricket,0.480244
584908422.ogg,Rustle,0.3310348
2077972812.ogg,Animal,0.22033021
1325936295.ogg,Rustle,0.327984
71003640.ogg,Environmental noise,0.35740942
414403816.ogg,Wild animals,0.27121368
753162109.ogg,Animal,0.3498401
125971421.ogg,Snake,0.17676598
1218110261.ogg,"Outside, rural or natural",0.3687584
1429209140.ogg,Rustle,0.32587075
361226453.ogg,Cricket,0.41011715
370212157.ogg,Environmental noise,0.39080873
1532823325.ogg,Animal,0.15420017
1278732039.ogg,Animal,0.25906894
1783020877.ogg,Animal,0.37332958
1335264248.ogg,Animal,0.3828413
1502397095.ogg,Animal,0.39371592
460734585.ogg,Water,0.34004653
1632721381.ogg,Environmental noise,0.4956594
212753661.ogg,Cricket,0.4992798
1458047516.ogg,Rustle,0.35048762
1915707837.ogg,Environmental noise,0.43355164
1505241237.ogg,Environmental noise,0.45620993
883951404.ogg,"Outside, rural or natural",0.3875193
77106456.ogg,Wild animals,0.25031978
26431710.ogg,"Outside, rural or natural",0.24481717
1395325286.ogg,Cricket,0.3818599
971515906.ogg,Environmental noise,0.4044109
1302197787.ogg,Insect,0.56072515
1749891093.ogg,Frog,0.19115
795363409.ogg,Environmental noise,0.29572964
1027872380.ogg,Animal,0.20542185
910108198.ogg,Snake,0.19082476
2103101312.ogg,"Outside, rural or natural",0.108177215
1374800177.ogg,Music,0.22422236
713591975.ogg,Cricket,0.73941654
1083828063.ogg,Animal,0.44668034
2037596713.ogg,Environmental noise,0.45064577
1644648042.ogg,Rustle,0.3323501
497558255.ogg,"Outside, rural or natural",0.18739744
596725486.ogg,Insect,0.2690547
763161725.ogg,Cricket,0.4711693
2088108913.ogg,Animal,0.48031616
1373964228.ogg,Water,0.29114568
260166157.ogg,Silence,0.32759172
337975932.ogg,"Outside, rural or natural",0.2637027
848058769.ogg,Frog,0.42606267
474752173.ogg,Rustle,0.33637705
632719711.ogg,Helicopter,0.14821927
1305115270.ogg,Insect,0.31365335
267968267.ogg,Owl,0.4886633
769355715.ogg,Animal,0.35558304
548590712.ogg,Environmental noise,0.5614444
1195289090.ogg,Animal,0.37533578
899208617.ogg,Animal,0.41271797
40107665.ogg,Animal,0.24244936
757831150.ogg,Environmental noise,0.4508593
906378086.ogg,Rustle,0.33854228
1340251032.ogg,Environmental noise,0.6051275
1269518486.ogg,Rustle,0.3022312
1793283265.ogg,Hiss,0.19619104
1312763741.ogg,Animal,0.2269094
1047020740.ogg,Environmental noise,0.4623108
1005397662.ogg,Owl,0.48425293
1692804392.ogg,"Outside, rural or natural",0.28563565
1130595929.ogg,Animal,0.40101033
1317051352.ogg,Cricket,0.21496609
482339836.ogg,"Outside, rural or natural",0.36470208
1349575125.ogg,Wild animals,0.2506966
1585445171.ogg,Animal,0.20183456
1106458457.ogg,Animal,0.32765442
517478746.ogg,Music,0.10967305
346455270.ogg,"Outside, rural or natural",0.2681311
322834260.ogg,Animal,0.4124746
2096349365.ogg,"Outside, rural or natural",0.38397712
1063386483.ogg,"Outside, rural or natural",0.3498426
881400125.ogg,Animal,0.29035237
178155317.ogg,Environmental noise,0.38186228
100065465.ogg,Animal,0.19006898
2130923411.ogg,Animal,0.34816453
1552528949.ogg,Insect,0.2510774
966534540.ogg,Animal,0.40602237
661943621.ogg,Snake,0.18131834
1832893984.ogg,Wild animals,0.19162667
921681666.ogg,Hiss,0.20081928
1877436072.ogg,Environmental noise,0.5625425
393728566.ogg,Rustle,0.36024082
752393968.ogg,Cricket,0.26966962
566316569.ogg,Cricket,0.38822812
473104667.ogg,Environmental noise,0.37554592
1754514984.ogg,Rustle,0.33799475
1253508108.ogg,"Outside, rural or natural",0.30141747
641260647.ogg,"Outside, rural or natural",0.17294547
754800996.ogg,Animal,0.28998974
146784766.ogg,Cricket,0.46109134
1936058621.ogg,"Outside, rural or natural",0.2913085
1517094890.ogg,Environmental noise,0.6121189
1155610732.ogg,Animal,0.3820349
1705567297.ogg,"Outside, rural or natural",0.32680437
1092693918.ogg,Cricket,0.5086631
1873713100.ogg,Animal,0.23367691
577909813.ogg,Music,0.10333744
179540969.ogg,Cricket,0.63658917
1230572829.ogg,Insect,0.19217037
1126520686.ogg,Rustle,0.34446928
1770529550.ogg,Environmental noise,0.35472646
709316950.ogg,Cricket,0.83501667
1492049594.ogg,Environmental noise,0.48878708
2099897900.ogg,"Outside, rural or natural",0.21808204
1105884109.ogg,Insect,0.3416511
476564834.ogg,Owl,0.6865774
1942493115.ogg,Environmental noise,0.6344725
180953269.ogg,Animal,0.4984633
1151907185.ogg,Wild animals,0.2010923
1289368679.ogg,Animal,0.13761887
806026689.ogg,Environmental noise,0.508076
1460492296.ogg,Environmental noise,0.43971893
2108915461.ogg,Environmental noise,0.40840626
564425946.ogg,Cricket,0.44384477
116070241.ogg,Insect,0.25997797
689390939.ogg,Rustle,0.3352548
1456491433.ogg,Environmental noise,0.38817722
2110326425.ogg,"Outside, rural or natural",0.39387482
1139796770.ogg,"Outside, rural or natural",0.2839827
555161566.ogg,Environmental noise,0.3337431
2120435415.ogg,Environmental noise,0.566496
2023656008.ogg,"Outside, rural or natural",0.3444863
573922480.ogg,Animal,0.14893802
322882000.ogg,Animal,0.28153062
766117851.ogg,Environmental noise,0.52720374
1714197452.ogg,Wild animals,0.38166392
801604773.ogg,Environmental noise,0.4258586
49316211.ogg,"Outside, rural or natural",0.30086255
1093645512.ogg,"Outside, rural or natural",0.41580465
293796197.ogg,Animal,0.3511524
128261392.ogg,Environmental noise,0.38444424
1911965664.ogg,Cricket,0.504722
1658034420.ogg,Rustle,0.37241933
453888212.ogg,Animal,0.1653072
1116010728.ogg,Animal,0.27562445
2028448491.ogg,Insect,0.36577365
638686236.ogg,Environmental noise,0.5929522
377372171.ogg,Environmental noise,0.46835363
1534623564.ogg,Cricket,0.24740788
1136952159.ogg,"Outside, rural or natural",0.2593573
432214418.ogg,Animal,0.4106121
51854544.ogg,Rustle,0.32207358
2103676180.ogg,Rustle,0.2775374
1742122979.ogg,Animal,0.33529124
1691580800.ogg,Cricket,0.43578845
1985486307.ogg,Animal,0.3326846
342199064.ogg,Animal,0.24937867
1692821703.ogg,Animal,0.5843873
823952589.ogg,Insect,0.4552993
124041058.ogg,Music,0.1352526
2107153656.ogg,"Outside, rural or natural",0.3140333
726205791.ogg,"Outside, rural or natural",0.2591574
1935969962.ogg,"Outside, rural or natural",0.13282554
571056267.ogg,Environmental noise,0.39599863
1292945421.ogg,Cricket,0.1820455
1626976461.ogg,Cricket,0.1981811
1227771251.ogg,"Outside, rural or natural",0.25696513
1353750651.ogg,"Outside, rural or natural",0.26937267
701331578.ogg,Environmental noise,0.48926145
2138939662.ogg,Rustle,0.41293916
368173637.ogg,Rustle,0.34457526
921255749.ogg,Environmental noise,0.45156538
468279506.ogg,Animal,0.18670326
936273590.ogg,Animal,0.1900032
475018411.ogg,Cricket,0.29891852
1126820043.ogg,Rustle,0.3011068
1608105282.ogg,Animal,0.16816257
601106611.ogg,Environmental noise,0.49853417
1562189149.ogg,Environmental noise,0.4474103
1192357569.ogg,Cricket,0.35949314
567430540.ogg,Wild animals,0.7049725
376844772.ogg,Environmental noise,0.5258335
2086907567.ogg,Cricket,0.45152196
349046720.ogg,Wild animals,0.30055577
1843186529.ogg,Environmental noise,0.36382398
1218229169.ogg,Animal,0.30911922
85096296.ogg,Environmental noise,0.43561485
928696606.ogg,Wild animals,0.19435503
1208076812.ogg,Animal,0.18226917
610627300.ogg,Animal,0.34664088
412872667.ogg,Environmental noise,0.47328043
750846623.ogg,"Outside, rural or natural",0.25920096
140982874.ogg,Animal,0.35138437
1914187449.ogg,Cricket,0.40740886
867736393.ogg,Animal,0.4003891
625964609.ogg,Animal,0.42817256
634030920.ogg,Environmental noise,0.43877247
448402390.ogg,Environmental noise,0.45422253
684018068.ogg,Environmental noise,0.41786078
702450376.ogg,"Outside, rural or natural",0.31356505
683654241.ogg,"Outside, rural or natural",0.1438755
1708848009.ogg,"Outside, rural or natural",0.25832006
596612004.ogg,Environmental noise,0.5170322
1193216417.ogg,Environmental noise,0.65049493
968761193.ogg,Animal,0.48532614
975178128.ogg,Cricket,0.22195189
136297262.ogg,Cricket,0.8026176
748009852.ogg,Environmental noise,0.53244734
2026087638.ogg,Animal,0.3655786
2091176083.ogg,Animal,0.4336712
607444192.ogg,Animal,0.3009456
102324311.ogg,"Outside, rural or natural",0.16193005
902946828.ogg,Environmental noise,0.5617911
1590235258.ogg,"Outside, rural or natural",0.2708214
1406241266.ogg,Animal,0.5564123
1289972592.ogg,Animal,0.34810638
1862871088.ogg,Animal,0.40405434
1677662366.ogg,Environmental noise,0.26708826
2015286356.ogg,Insect,0.28013995
1078615294.ogg,Animal,0.23765376
1056626266.ogg,Owl,0.25475663
714060834.ogg,Cricket,0.39958197
1998433207.ogg,Animal,0.3757323
5569156.ogg,Environmental noise,0.55993277
282291459.ogg,Rustle,0.30567855
821389722.ogg,Cricket,0.4162603
1929327601.ogg,Environmental noise,0.27318746
579598006.ogg,Silence,0.21964057
614798601.ogg,Environmental noise,0.39766243
1104649190.ogg,Insect,0.19129242
1076481098.ogg,Animal,0.56084883
1656028698.ogg,Rustle,0.3658206
673641516.ogg,"Outside, rural or natural",0.3432885
692591102.ogg,Wild animals,0.11549371
2025759708.ogg,Wild animals,0.45628908
264061029.ogg,Environmental noise,0.46979076
1547926112.ogg,Cricket,0.2672462
1312620330.ogg,"Outside, rural or natural",0.286032
831452794.ogg,Animal,0.20408101
2032155941.ogg,"Outside, rural or natural",0.32723364
593234964.ogg,Animal,0.24987088
898135702.ogg,Owl,0.29421273
1154819156.ogg,Animal,0.4047096
2005264173.ogg,Animal,0.35714883
85913301.ogg,Environmental noise,0.27692103
368501309.ogg,Rustle,0.33924913
1029904548.ogg,Environmental noise,0.520207
235462727.ogg,Cricket,0.40473622
51365045.ogg,Animal,0.34229872
128402539.ogg,Environmental noise,0.3297399
1427344458.ogg,Animal,0.43618718
1160750454.ogg,Wild animals,0.2505971
156756648.ogg,Animal,0.39700788
2001357406.ogg,Environmental noise,0.4058112
1589880467.ogg,"Outside, rural or natural",0.40112823
2073754679.ogg,Animal,0.32845676
618851992.ogg,Animal,0.14476879
538728617.ogg,Animal,0.46498078
1843055582.ogg,Wild animals,0.2098087
2142383469.ogg,"Outside, rural or natural",0.37985277
1787199689.ogg,Snake,0.18857113
1901447412.ogg,"Outside, rural or natural",0.29072008
1867585745.ogg,Environmental noise,0.4985114
1383315255.ogg,Rattle,0.17803933
992683617.ogg,Cricket,0.26115757
1993319836.ogg,Cricket,0.44121733
1969369195.ogg,Animal,0.2886899
535270428.ogg,"Outside, rural or natural",0.29786378
1592658960.ogg,Animal,0.47070047
474565744.ogg,Cricket,0.35204864
1916556703.ogg,"Outside, rural or natural",0.2120436
1391863699.ogg,Animal,0.52087253
385415814.ogg,Environmental noise,0.27440324
143513894.ogg,Music,0.1913761
962299821.ogg,Animal,0.4624938
92659815.ogg,Rustle,0.33823878
1206744148.ogg,Animal,0.4323156
168451435.ogg,Rustle,0.30118978
113038720.ogg,Animal,0.19643354
274737968.ogg,Rustle,0.35408568
880753097.ogg,Environmental noise,0.6019834
2064234970.ogg,Environmental noise,0.6049306
1382210180.ogg,Environmental noise,0.48446783
224242414.ogg,Animal,0.31116706
795771519.ogg,Environmental noise,0.45291927
1998871925.ogg,Animal,0.40069935
1859851712.ogg,Rustle,0.3464096
1817870979.ogg,Environmental noise,0.43971395
124204592.ogg,"Outside, rural or natural",0.38398334
644253945.ogg,"Outside, rural or natural",0.23804313
952737427.ogg,Animal,0.20539588
86319820.ogg,Environmental noise,0.42867786
959238855.ogg,"Outside, rural or natural",0.35066408
672654136.ogg,Animal,0.19251426
1691478235.ogg,Rustle,0.33577877
685213371.ogg,Animal,0.35183877
914706458.ogg,Environmental noise,0.4468536
705359427.ogg,Rustle,0.27324954
1997255553.ogg,Whistle,0.2077767
1963819500.ogg,Cricket,0.6446467
279563892.ogg,Animal,0.1908675
116990939.ogg,Environmental noise,0.6476368
68378944.ogg,Wild animals,0.21359695
1009201712.ogg,Cricket,0.5781271
1965011898.ogg,Helicopter,0.24310371
1623087261.ogg,"Outside, rural or natural",0.31772986
1907352253.ogg,"Outside, rural or natural",0.18032178
1437526743.ogg,Environmental noise,0.39667323
1038296744.ogg,Environmental noise,0.36485717
506136654.ogg,Animal,0.26360542
6292907.ogg,Cricket,0.38754958
1665526668.ogg,"Outside, rural or natural",0.27821845
2045401606.ogg,Rustle,0.32995903
1270422271.ogg,Environmental noise,0.42550096
750252357.ogg,Environmental noise,0.3666536
938670332.ogg,Animal,0.30811492
1736761757.ogg,Cricket,0.27135053
100350238.ogg,Cricket,0.21659833
1604648089.ogg,"Outside, rural or natural",0.31850582
354255546.ogg,"Outside, rural or natural",0.31668133
1367106641.ogg,Helicopter,0.28963473
164283138.ogg,Music,0.1296674
1001322634.ogg,Cricket,0.570146
853881632.ogg,"Outside, rural or natural",0.40583557
1848166505.ogg,Environmental noise,0.62827295
1483634000.ogg,Cricket,0.2822519
1437510318.ogg,Environmental noise,0.3930816
1143842028.ogg,Cricket,0.29903212
1189478134.ogg,Cricket,0.36544186
1727103028.ogg,Animal,0.22353579
629897186.ogg,Environmental noise,0.54190534
1110580104.ogg,Rustle,0.33666602
2088907121.ogg,Insect,0.35950226
1629301857.ogg,Animal,0.17528786
1618081515.ogg,Wild animals,0.39122042
2027289631.ogg,"Outside, rural or natural",0.37121174
486795018.ogg,Animal,0.25418767
1761891314.ogg,Environmental noise,0.32980353
949829595.ogg,Animal,0.37945977
413245720.ogg,Wild animals,0.33046886
2022136288.ogg,Rustle,0.35018674
282045352.ogg,Environmental noise,0.29576123
771689971.ogg,Animal,0.26532668
778908742.ogg,"Outside, rural or natural",0.3544801
951118283.ogg,Animal,0.30346122
1746750586.ogg,Animal,0.38682103
1718659303.ogg,"Outside, rural or natural",0.2500891
1660712493.ogg,"Outside, rural or natural",0.16039288
1616320174.ogg,"Outside, rural or natural",0.35111177
703449463.ogg,Environmental noise,0.32691088
711750195.ogg,"Outside, rural or natural",0.40122584
2016702748.ogg,Environmental noise,0.313092
1368414825.ogg,Animal,0.24622776
1233139894.ogg,Animal,0.42029974
1726407206.ogg,Snake,0.17886336
1889071257.ogg,Rustle,0.33249384
488706135.ogg,Animal,0.5038579
986035232.ogg,Cricket,0.61219645
639293621.ogg,Animal,0.29701525
1181336250.ogg,Animal,0.5979418
997454816.ogg,Cricket,0.32180864
992754442.ogg,Wild animals,0.2027694
299919879.ogg,Wild animals,0.24640335
2109860902.ogg,Cricket,0.46870872
473646530.ogg,"Outside, rural or natural",0.29093954
1537869497.ogg,Cricket,0.4172338
710269951.ogg,"Outside, rural or natural",0.28802875
795808933.ogg,Animal,0.49810234
1974567181.ogg,Environmental noise,0.48830086
473322513.ogg,"Outside, rural or natural",0.25030383
169198927.ogg,"Outside, rural or natural",0.12593417
1496524968.ogg,Animal,0.27344254
673971759.ogg,Animal,0.46839365
886366031.ogg,Animal,0.23633504
646897719.ogg,"Outside, rural or natural",0.28670707
1644155401.ogg,Cricket,0.42650437
845937148.ogg,Environmental noise,0.36788094
1522432642.ogg,Animal,0.35955667
1599835887.ogg,Animal,0.1915355
1058500161.ogg,Rustle,0.30774522
1232243596.ogg,Animal,0.34434852
785282182.ogg,Cricket,0.4345203
1466504680.ogg,Animal,0.44690672
72114381.ogg,Rattle,0.20533894
157365546.ogg,Animal,0.3671225
528390047.ogg,Environmental noise,0.5132452
4355195.ogg,Environmental noise,0.4892181
47541684.ogg,"Outside, rural or natural",0.3501189
347215971.ogg,Animal,0.43166494
70706692.ogg,Animal,0.33499065
128297118.ogg,Environmental noise,0.42752743
813026011.ogg,Animal,0.5423916
1355561461.ogg,Animal,0.50401366
591211363.ogg,Rustle,0.32772586
137195158.ogg,Wild animals,0.35065988
265235774.ogg,Animal,0.2023546
831764577.ogg,Cricket,0.21775582
1729770737.ogg,Animal,0.4389609
1318192495.ogg,Music,0.3614038
1848052434.ogg,Animal,0.36114204
2007926606.ogg,Wild animals,0.37937722
943297452.ogg,Hiss,0.23858584
550586697.ogg,Animal,0.3711196
2123338039.ogg,Cricket,0.5905328
237361641.ogg,Rustle,0.3986809
1779284820.ogg,Animal,0.27732605
1373674077.ogg,Animal,0.23719469
501421333.ogg,Animal,0.60894614
1913321861.ogg,Rustle,0.36198232
297643718.ogg,"Outside, rural or natural",0.26153842
1666418735.ogg,"Outside, rural or natural",0.37467816
1515577925.ogg,Environmental noise,0.41238338
1094427014.ogg,Cricket,0.36793536
362110213.ogg,Animal,0.45883724
1254698914.ogg,Insect,0.37910077
1230630148.ogg,Animal,0.27055183
1749610606.ogg,Owl,0.30797103
690582395.ogg,"Outside, rural or natural",0.21097526
1307496376.ogg,Rustle,0.39787826
1095923360.ogg,Environmental noise,0.53307164
1160572032.ogg,Animal,0.62382936
1645192681.ogg,Animal,0.4871292
1360511439.ogg,Snake,0.14104055
2062326369.ogg,Rustle,0.35657328
996615675.ogg,Animal,0.5135811
804447641.ogg,"Outside, rural or natural",0.25328395
1209797025.ogg,"Outside, rural or natural",0.24658568
769424762.ogg,Environmental noise,0.65883785
583491422.ogg,Owl,0.5974934
2110338134.ogg,Cricket,0.6072724
970068948.ogg,Rustle,0.3540623
1785138826.ogg,Cricket,0.40384373
965074239.ogg,Animal,0.209535
1773489769.ogg,Snake,0.2774099
897269801.ogg,Animal,0.31100538
1444177844.ogg,Cricket,0.22809641
584309222.ogg,Wild animals,0.17822698
1641131555.ogg,Insect,0.52653366
505584905.ogg,Cricket,0.429135
1235474607.ogg,Animal,0.39718038
2026003292.ogg,Cricket,0.31625608
343450667.ogg,"Outside, rural or natural",0.38426593
1748914774.ogg,Animal,0.2999032
723564996.ogg,Rustle,0.40251422
1173251444.ogg,"Outside, rural or natural",0.20768319
1900657958.ogg,Animal,0.14772983
787073967.ogg,Environmental noise,0.24501148
742561822.ogg,Environmental noise,0.55238146
1409121810.ogg,Environmental noise,0.6420576
1460372824.ogg,Animal,0.43024173
525563863.ogg,Environmental noise,0.45554307
942470242.ogg,Environmental noise,0.41495582
1651695723.ogg,Wild animals,0.43236813
2139243400.ogg,Whistle,0.21842243
963119653.ogg,Animal,0.54058546
342495674.ogg,Insect,0.37187973
1634619376.ogg,Environmental noise,0.53558
1878014968.ogg,Music,0.12955068
1165352126.ogg,Wild animals,0.33128437
591107749.ogg,"Outside, rural or natural",0.4248755
475336069.ogg,Environmental noise,0.24736962
702846732.ogg,Cricket,0.43161458
223178187.ogg,Environmental noise,0.48241323
841056675.ogg,Insect,0.45423266
1211594659.ogg,Animal,0.315102
1860427758.ogg,Cricket,0.38571614
158388259.ogg,"Outside, rural or natural",0.25943893
1949007078.ogg,Wild animals,0.1537463
1564571825.ogg,Environmental noise,0.51158863
1053772421.ogg,Environmental noise,0.4479625
1409676508.ogg,Frog,0.4184943
1859826529.ogg,Animal,0.29319978
937429210.ogg,Animal,0.283305
1382298542.ogg,Environmental noise,0.26406783
1482197830.ogg,Animal,0.21686897
1281932953.ogg,Environmental noise,0.4854542
1709687543.ogg,Animal,0.2550442
1250317691.ogg,Environmental noise,0.31308135
929102331.ogg,Animal,0.2604124
2120308659.ogg,Animal,0.15225221
1437364947.ogg,Wild animals,0.3661777
233432443.ogg,Silence,0.28552195
1310979893.ogg,Environmental noise,0.40230596
1163530677.ogg,Animal,0.33453938
646354645.ogg,Cricket,0.1882388
1414514675.ogg,Animal,0.36082688
587891280.ogg,Insect,0.21341565
1740471104.ogg,Environmental noise,0.47593728
436636109.ogg,Animal,0.33171335
1071210643.ogg,Animal,0.28633884
1702750685.ogg,Cricket,0.2073679
404616383.ogg,Animal,0.3968994
62317437.ogg,Frog,0.2516715
118020593.ogg,Environmental noise,0.7163696
1131920807.ogg,Environmental noise,0.37823278
790570342.ogg,Environmental noise,0.4822191
933731455.ogg,Rustle,0.32802758
2020427128.ogg,"Outside, rural or natural",0.24912277
148271793.ogg,Wild animals,0.19465573
1063490330.ogg,Insect,0.17957534
2112367486.ogg,Animal,0.72467184
1335869023.ogg,"Outside, rural or natural",0.22837168
1985222323.ogg,Environmental noise,0.39493766
2006996755.ogg,Animal,0.42931455
1893724252.ogg,"Outside, rural or natural",0.27628246
522405821.ogg,Music,0.15575255
1198424404.ogg,Music,0.23700981
1887124482.ogg,Animal,0.3242609
1404319233.ogg,Cricket,0.31692338
575762860.ogg,Animal,0.4529077
327449753.ogg,"Outside, rural or natural",0.31743208
1403291151.ogg,Environmental noise,0.52941775
445448748.ogg,Animal,0.3287232
1873831106.ogg,Environmental noise,0.43631065
1835553337.ogg,Animal,0.36753857
277394047.ogg,Animal,0.32031354
1273635525.ogg,Rustle,0.39907864
1526356001.ogg,"Outside, rural or natural",0.13826008
914417641.ogg,Cricket,0.4086987
598266706.ogg,Animal,0.39710236
791565514.ogg,Cricket,0.62302077
902142014.ogg,Animal,0.31035724
1306264563.ogg,Steam,0.28114754
1700727535.ogg,Snake,0.20211615
587078132.ogg,"Outside, rural or natural",0.22479717
584563025.ogg,Rustle,0.29959026
2006858913.ogg,"Outside, rural or natural",0.23755857
412147474.ogg,Animal,0.23796864
1247516395.ogg,Animal,0.22306654
1791262761.ogg,Environmental noise,0.29374093
1472815643.ogg,Environmental noise,0.18158871
916931779.ogg,Owl,0.29518047
1755846423.ogg,Animal,0.43394768
617611790.ogg,Animal,0.2680711
1959437466.ogg,Frog,0.33492184
850058441.ogg,Animal,0.2530315
673145302.ogg,Environmental noise,0.58140683
291353737.ogg,Environmental noise,0.44854692
232904383.ogg,Environmental noise,0.5082574
1875654575.ogg,Steam,0.40939835
835659554.ogg,Animal,0.39654994
178444234.ogg,"Outside, rural or natural",0.3358554
510912448.ogg,Animal,0.49241385
442156734.ogg,Animal,0.5250381
964634273.ogg,Animal,0.5232574
600653435.ogg,Environmental noise,0.46637064
601616587.ogg,Environmental noise,0.38888413
716971232.ogg,Noise,0.40732315
1735985656.ogg,Rustle,0.40639412
158221500.ogg,Animal,0.4153395
1477561954.ogg,Wild animals,0.28550535
2098285228.ogg,Animal,0.29568562
2080720888.ogg,Insect,0.16492632
445090801.ogg,Animal,0.266164
1959381998.ogg,Animal,0.14190455
1200873481.ogg,Animal,0.25681898
779976950.ogg,Rustle,0.376765
1689903318.ogg,Environmental noise,0.28087243
1106476666.ogg,Helicopter,0.20048335
96214555.ogg,Cricket,0.54634136
1671369347.ogg,Rustle,0.30011654
15605797.ogg,"Outside, rural or natural",0.3809996
549619311.ogg,Environmental noise,0.50132614
94669549.ogg,Cricket,0.34640637
1983397366.ogg,Animal,0.4017962
314741206.ogg,Rustle,0.3928417
597578031.ogg,Animal,0.23640803
1848985728.ogg,Snake,0.22284919
1053443058.ogg,Animal,0.4707268
